active_calories,active_time,activity_type,ascent,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,descent,distance,duration_min,enabled,event,event_type,fit_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,moderate_activity_minutes,number,resting_metabolic_rate,serial_number,software_version,source_file,steps,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_35,unknown_36,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version,vigorous_activity_minutes
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(10, 64, 1, 32)",,,,,,,,,,,,
,,,,,,,,1.0,1.0,,,,,54.0,marker,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,2023-06-30 22:12:00,,,,,0.0,1057096560.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:12:00,28.0,,,,,,,,,,-4,,51.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,954.0,,,,,,1057097520.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,58.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,1840.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057097520.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(4, 226, 0, 40)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:13:00,27.0,,,,,,,,,,-3,,51.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,925.0,,,,,,1057097580.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,56.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,1900.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:14:00,25.0,,,,,,,,,,1,,51.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,995.0,,,,,,1057097640.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,57.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,1960.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057097640.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(116, 4, 240, 59)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:15:00,27.0,,,,,,,,,,-2,,51.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1045.0,,,,,,1057097700.0,,,,,,,,,,,
,,,,,,,,2.0,2.0,,,,,41.0,marker,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,2023-06-30 22:15:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(40, 100, 0, 64)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:16:00,23.0,,,,,,,,,,9,,51.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,971.0,,,,,,1057097760.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,56.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,2080.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057097760.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:17:00,28.0,,,,,,,,,,-4,,51.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,972.0,,,,,,1057097820.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:18:00,27.0,,,,,,,,,,-3,,51.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,960.0,,,,,,1057097880.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057097880.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(10, 0, 4, 240)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:19:00,28.0,,,,,,,,,,-4,,51.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,942.0,,,,,,1057097940.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(0, 232, 0, 176)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:20:00,20.0,,,,,,,,,,18,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,972.0,,,,,,1057098000.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057098000.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:21:00,26.0,,,,,,,,,,-1,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,939.0,,,,,,1057098060.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,55.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,2380.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:22:00,26.0,,,,,,,,,,-1,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1078.0,,,,,,1057098120.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,56.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,2440.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057098120.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(46, 46, 0, 16)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:23:00,27.0,,,,,,,,,,-3,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1098.0,,,,,,1057098180.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:24:00,28.0,,,,,,,,,,-4,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1002.0,,,,,,1057098240.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057098240.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(10, 64, 1, 32)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:25:00,24.0,,,,,,,,,,3,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1009.0,,,,,,1057098300.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,55.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,2620.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(4, 226, 0, 40)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:26:00,23.0,,,,,,,,,,6,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1066.0,,,,,,1057098360.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,56.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,2680.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057098360.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:27:00,30.0,,,,,,,,,,-7,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,978.0,,,,,,1057098420.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(0, 228, 0, 176)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:28:00,31.0,,,,,,,,,,-8,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1066.0,,,,,,1057098480.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,59.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,2800.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057098480.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(10, 0, 4, 240)",,,,,,,,,,,,
,,sedentary,,"(8,)",,,,,,,,,,,,WELLNESS,,,0.0,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,2023-06-30 22:28:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:29:00,20.0,,,,,,,,,,18,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1213.0,,,,,,1057098540.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,57.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,2860.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(120, 6, 244, 59)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:30:00,24.0,,,,,,,,,,5,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1228.0,,,,,,1057098600.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,59.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,2920.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,3.0,3.0,,,,,41.0,marker,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,2023-06-30 22:30:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057098600.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(40, 100, 32, 64)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:31:00,41.0,,,,,,,,,,-21,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1304.0,,,,,,1057098660.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,63.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,2980.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(254, 3, 254, 73)",,,,,,,,,,,,
,,sedentary,,"(136,)",,,,,,,,,,,,WELLNESS,,,4.0,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,2023-06-30 22:31:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:32:00,25.0,,,,,,,,,,0,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1301.0,,,,,,1057098720.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,64.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,3040.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057098720.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:33:00,29.0,,,,,,,,,,-5,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1337.0,,,,,,1057098780.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,57.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,3100.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:34:00,28.0,,,,,,,,,,-4,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1353.0,,,,,,1057098840.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057098840.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:35:00,24.0,,,,,,,,,,3,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1372.0,,,,,,1057098900.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,55.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,3220.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(0, 224, 0, 176)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:36:00,27.0,,,,,,,,,,-2,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1426.0,,,,,,1057098960.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,54.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,3280.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057098960.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(46, 46, 0, 16)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:37:00,27.0,,,,,,,,,,-3,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1446.0,,,,,,1057099020.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:38:00,24.0,,,,,,,,,,5,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1371.0,,,,,,1057099080.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,53.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,3400.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057099080.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(10, 0, 4, 240)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:39:00,25.0,,,,,,,,,,1,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1388.0,,,,,,1057099140.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,54.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,3460.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(10, 64, 1, 32)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:40:00,25.0,,,,,,,,,,0,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1371.0,,,,,,1057099200.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,52.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,3520.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,7418.0,,,,,,1057099200.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(4, 218, 0, 40)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,2023-06-30 22:41:00,26.0,,,,,,,,,,-1,,52.0,,,,,1.0,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,1319.0,,,,,,1057099260.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,53.0,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,3580.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,,,
,,,,,,,,30.0,30.0,,,,,54.0,marker,WELLNESS,,,,,,,,,,,C:\CrossFitCoach\fit_files\197080359519_WELLNESS.fit,,,,,2023-06-30 22:42:00,,,,,8.0,1057096620.0,,,,,,,,,,,,,,
